date,tp2m_med
20060110,25.88830504546226
20060111,25.891587085558882
20060112,25.489841406926008
20060113,26.33223130481167
20060114,26.78143291413161
20060115,26.593585163748696
20060116,26.192099567406853
20060117,25.56874169750666
20060118,25.50806897512662
20060119,25.186911411449383
20060120,25.292137639256715
20060121,25.880163419919175
20060122,26.16754690246813
20060123,25.755790200385547
20060124,26.423831813876838
20060125,26.418538234545498
20060126,26.187537147469538
20060127,26.560625468812184
20060128,26.35617988509294
20060129,26.15408417617149
20060130,26.13844319247253
20060131,26.174199145886508
20060201,26.287350055841557
20060202,26.06342403636783
20060203,25.942447344791052
20060204,25.917355698561874
20060205,25.813636903201534
20060206,25.730764288042646
20060207,25.62659904720588
20060208,25.926643290654088
20060209,26.19137375454598
20060210,26.24999813149577
20060211,26.284999071207356
20060212,25.719031502763627
20060213,25.65878983664486
20060214,25.791698402516534
20060215,25.869509622890376
20060216,25.620181265703806
20060217,25.146333789228223
20060218,25.448943094495363
20060219,25.946373768598797
20060220,25.56338814550832
20060221,25.474817394887616
20060222,25.609988481181194
20060223,26.311983894948803
20060224,26.597622035801464
20060225,26.660174072392962
20060226,26.0643296873393
20060227,25.733432120909416
20060228,25.435907020340082
20060301,25.66542126655022
20060302,26.076147415123884
20060303,26.264440955740184
20060304,25.974959241605607
20060305,26.39764555433225
20060306,26.20116169187083
20060307,25.94332245260023
20060308,25.88544957840107
20060309,26.25929444163796
20060310,26.40561121410861
20060311,26.24880407722375
20060312,25.61364608124007
20060313,26.039535289470454
20060314,25.941161812462067
20060315,26.29413744239603
20060316,25.982135347795417
20060317,25.264954754522144
20060318,25.45255685812955
20060319,25.927552619772733
20060320,26.050423435323943
20060321,25.726257359950537
20060322,25.775642857634832
20060323,25.490433417883406
20060324,25.606666116193683
20060325,25.341140320945975
20060326,25.49088548471396
20060327,26.122714677282385
20060328,26.287209088879646
20060329,25.95389745643246
20060330,26.090190467096555
20060331,26.192053706113406
20060401,26.245767216757592
20060402,26.484970758594297
20060403,26.40165776975632
20060404,26.297485535991157
20060405,26.395750589572668
20060406,25.658754580100492
20060407,25.800057319662773
20060408,26.03844458402826
20060409,25.76422158637915
20060410,26.10561519230158
20060411,25.707063107368313
20060412,25.909027084451203
20060413,26.200514092425383
20060414,25.508482609750207
20060415,25.59175448632004
20060416,25.37521191348836
20060417,25.345498007965816
20060418,25.65180601291973
20060419,25.90780241231418
20060420,25.48526452538289
20060421,25.891293833389003
20060422,26.039269268364055
20060423,26.275317632347917
20060424,26.031699670143695
20060425,25.313634575321146
20060426,25.747527822304107
20060427,25.59062383289152
20060428,25.25055190610043
20060429,25.90395746933062
20060430,25.85431721192386
20060501,25.97767511320324
20060502,25.949652852370836
20060503,25.68759271138566
20060504,25.53590915421104
20060505,25.42995912646726
20060506,25.25071554078182
20060507,25.31745231892408
20060508,25.7490232070654
20060509,25.33260813197443
20060510,24.76345379531102
20060511,24.472487294572066
20060512,24.89906238053234
20060513,25.681256965031285
20060514,25.61370036812438
20060515,25.552767164026584
20060516,25.61945150868121
20060517,25.169253294415924
20060518,25.265649753043792
20060519,25.411087681886176
20060520,25.42618083407252
20060521,26.037203942565966
20060522,25.88778492984692
20060523,25.196204376418088
20060524,25.095478907452897
20060525,25.20182979230269
20060526,25.294877374411982
20060527,25.600409111412052
20060528,25.40551798117045
20060529,25.6477038168334
20060530,25.259665855966364
20060531,25.63502335020775
20060601,26.1445783343986
20060602,26.274500798300966
20060603,25.95262830892465
20060604,25.641213453923772
20060605,25.363604009844206
20060606,25.872443282717462
20060607,25.960221278441594
20060608,25.906366787853624
20060609,25.694337129200655
20060610,25.507359186631128
20060611,25.347868798638594
20060612,25.466171770966852
20060613,25.712460457377137
20060614,25.516821860077716
20060615,25.09855723584754
20060616,25.405655218411965
20060617,25.619252018467204
20060618,25.41734955628789
20060619,25.456214700516753
20060620,25.94332549719144
20060621,25.999211886237457
20060622,26.208417186879785
20060623,26.060581794825417
20060624,25.439404010215977
20060625,26.02002817168709
20060626,26.11840432473304
20060627,26.134032729881266
20060628,26.17483500093625
20060629,26.0711202350941
20060630,26.45797607267712
20060701,26.494940237059357
20060702,26.030771081591716
20060703,25.706218988179387
20060704,25.86978912900121
20060705,25.520989398632892
20060706,25.717157021327008
20060707,26.004208409178254
20060708,26.24452463082306
20060709,26.42862139184441
20060710,26.485536781989836
20060711,26.247912824479712
20060712,26.146328986339533
20060713,26.143676221759772
20060714,26.05804751123433
20060715,26.01919695390028
20060716,25.481162211042562
20060717,25.694170065495022
20060718,25.676754242117564
20060719,25.844042482316883
20060720,25.619211384035793
20060721,25.9973130159581
20060722,25.798421534435175
20060723,26.0411273230731
20060724,26.107535183711246
20060725,26.302431354007478
20060726,26.55658760879574
20060727,26.17297882949737
20060728,25.926800163297184
20060729,25.767537791859425
20060730,25.341369983060897
20060731,25.25800375411296
20060801,25.843711162862306
20060802,25.861520609050675
20060803,26.02816481520174
20060804,26.116672607425517
20060805,26.073920644253914
20060806,26.392441849960857
20060807,26.520511785915232
20060808,26.625544664719705
20060809,26.988447220836775
20060810,27.184198262705035
20060811,27.19230509196561
20060812,26.93367688377363
20060813,27.05328654514113
20060814,26.830057769167645
20060815,27.08961560802969
20060816,27.155976237090716
20060817,26.57149276767308
20060818,26.499910370658135
20060819,26.34555600465486
20060820,26.448027218893216
20060821,27.079366625199896
20060822,26.894153739441506
20060823,26.340104270663375
20060824,26.39005229319128
20060825,26.717039551203754
20060826,26.940308003176842
20060827,27.1773340294507
20060828,27.26706930427347
20060829,26.937009505808547
20060830,27.173929769281862
20060831,27.36641164249355
20060901,27.66872180612175
20060902,27.715851888872727
20060903,27.896159977668194
20060904,27.750880236687163
20060905,26.563161572370976
20060906,26.619052199454963
20060907,26.671951241663532
20060908,26.934972812306608
20060909,27.088325380665324
20060910,27.090261844580755
20060911,27.51269978099787
20060912,27.383773651471255
20060913,27.543446680900114
20060914,27.434419921000835
20060915,27.62772731022338
20060916,27.0396893709346
20060917,26.488488081527326
20060918,26.89239529693341
20060919,27.269831259298847
20060920,27.253156098781457
20060921,27.479220460290357
20060922,27.238668558913
20060923,27.468233784893886
20060924,27.51988356142409
20060925,27.636375278726362
20060926,27.700909732639843
20060927,27.881011260680026
20060928,26.93980454229432
20060929,26.751020561438523
20060930,27.04146964581777
20061001,27.138595457537086
20061002,27.565176877412156
20061003,27.684342409036837
20061004,27.833641627725253
20061005,28.53047349780303
20061006,28.365306657368937
20061007,28.241887319153143
20061008,27.58779563429578
20061009,27.406191681826094
20061010,27.314168445650118
20061011,27.934546049098103
20061012,28.235680637127818
20061013,28.606149445684423
20061014,28.253458067862553
20061015,27.653090564041694
20061016,27.093869352646898
20061017,27.471920472474917
20061018,26.20806756080579
20061019,26.098719679663365
20061020,26.89878593604352
20061021,27.89379929982508
20061022,27.673663599427982
20061023,27.799580195967017
20061024,27.487672074119587
20061025,27.63031470990071
20061026,27.349147198401788
20061027,27.569195496114215
20061028,27.83638065314145
20061029,28.132978759980826
20061030,28.092745147515387
20061031,27.327630201418778
20061101,26.68044873455088
20061102,26.53885720539503
20061103,27.307265108180694
20061104,27.752232980634517
20061105,28.35725155566545
20061106,28.099593596758815
20061107,27.35219772609943
20061108,27.178968108409542
20061109,26.739125995962937
20061110,26.286418570383006
20061111,26.111970630742523
20061112,26.529774774318476
20061113,26.19149279876581
20061114,25.715626817685127
20061115,26.043511563651165
20061116,26.226928113847187
20061117,25.4043410920492
20061118,26.05492481322183
20061119,26.092897687502134
20061120,26.459730419391143
20061121,26.242138547603286
20061122,25.783201774049957
20061123,25.947527632758614
20061124,26.890739469108627
20061125,27.202657650010902
20061126,27.09226353229348
20061127,27.18736763017696
20061128,27.565261219816023
20061129,27.518696791476735
20061130,27.304760855689068
20061201,26.48148728092657
20061202,26.768371156742003
20061203,27.20992032437607
20061204,27.39309443740691
20061205,27.344816079231062
20061206,27.747480816505316
20061207,27.93320583205235
20061208,27.599625577796562
20061209,27.16324161006622
20061210,27.16371967746581
20061211,26.427204459157522
20061212,26.311851736403877
20061213,26.365940785677527
20061214,25.92624598040877
20061215,26.15028532342294
20061216,26.196970589555818
20061217,26.425540575434283
20061218,26.488591581761746
20061219,26.404816655895548
20061220,26.758062892093506
20061221,27.08491613166079
20061222,26.82780063647674
20061223,26.77987133679114
20061224,26.5913477416429
20061225,26.421330901143254
20061226,26.68328367152399
20061227,26.540728183294476
20061228,26.46841962571699
20061229,26.625102363143675
20061230,26.833721180121078
20061231,27.035947023376643
20070101,26.50653855284264
20070102,26.694166924906266
20070103,26.49769305322464
20070104,26.271210236147773
20070105,26.292228122390913
20070106,26.320115046118282
20070107,26.792202865129088
20070108,26.910073583371407
20070109,26.832297955172738
20070110,26.64322434371048
20070111,26.18512955244854
20070112,26.608911555151092
20070113,26.81282614090131
20070114,26.588593373751365
20070115,26.866294253019873
20070116,26.888205406917976
20070117,26.509329037498542
20070118,26.863641169840115
20070119,26.98351086197604
20070120,26.509344685313643
20070121,26.674632947244874
20070122,26.947931344156235
20070123,27.065207262944625
20070124,27.144543204762808
20070125,27.255960875873903
20070126,27.29530716860983
20070127,27.11498626376871
20070128,27.134686300761253
20070129,27.34257120970473
20070130,27.066969887134675
20070131,26.71644453141224
20070201,26.826695398192925
20070202,26.564071546939314
20070203,26.718561882211773
20070204,26.75212612634428
20070205,26.605563569257438
20070206,26.608086789431848
20070207,25.904230617131866
20070208,25.908970283866022
20070209,26.52361358996758
20070210,26.59272090415568
20070211,26.15971836026216
20070212,26.405731084739898
20070213,26.630590884401965
20070214,26.82916341063033
20070215,26.80864580182559
20070216,26.914961290215253
20070217,27.16186690438055
20070218,27.169735145260116
20070219,26.20308002630743
20070220,25.875482130346736
20070221,25.952890085869075
20070222,25.85349940886728
20070223,26.439429038460325
20070224,26.31897911498838
20070225,26.386975314709144
20070226,25.712995370051946
20070227,25.947520180175697
20070228,26.125726664021396
20070301,26.035474654792228
20070302,26.150195436214986
20070303,25.573846135582063
20070304,25.804002698272654
20070305,25.541552617811433
20070306,25.031906633438314
20070307,25.351272313096167
20070308,25.117046431030417
20070309,25.7031160143159
20070310,25.626945775816573
20070311,25.8302914038121
20070312,26.017218477576805
20070313,25.5824988697236
20070314,25.123860630748418
20070315,25.15220452653168
20070316,25.485366824401677
20070317,25.865068321894075
20070318,25.782214497555746
20070319,25.917615681249284
20070320,25.593380741004395
20070321,25.411186367363484
20070322,25.54377564484037
20070323,26.079373532240414
20070324,26.142556328736298
20070325,26.12949374503646
20070326,25.569119285905792
20070327,26.196222202758758
20070328,26.08675659537309
20070329,25.81073616227039
20070330,25.997684248401082
20070331,25.66377758310459
20070401,25.914298513667863
20070402,25.835731930396918
20070403,25.61793873202919
20070404,26.068546927456694
20070405,26.183198988757137
20070406,26.277173688354395
20070407,26.114130716126972
20070408,26.089731808814097
20070409,25.85655499418178
20070410,25.75718790532196
20070411,25.659071739417243
20070412,25.479628634542657
20070413,26.214325648776818
20070414,26.418402583218366
20070415,26.297186004567006
20070416,25.79220648621169
20070417,25.9319388543143
20070418,26.29356742361982
20070419,26.1507108906288
20070420,25.77155817386951
20070421,25.5246454222291
20070422,25.346881132485702
20070423,25.73712956550451
20070424,26.26488914987258
20070425,26.38089757253364
20070426,26.032582694644134
20070427,25.91458572299024
20070428,25.47500322902999
20070429,25.447739435331663
20070430,25.446102473688107
20070501,25.99329787609475
20070502,26.18893670767525
20070503,26.458119087232397
20070504,26.21586273997375
20070505,26.400575295758905
20070506,25.882595294537783
20070507,25.426278777280153
20070508,25.924176912794117
20070509,26.010546184551536
20070510,25.18974166846937
20070511,25.463966975905223
20070512,25.85413860430771
20070513,26.39812181674516
20070514,26.207789425181083
20070515,26.024341661598704
20070516,26.315673683375834
20070517,26.27359923122985
20070518,26.48607978882547
20070519,26.541962608159654
20070520,25.761075402232343
20070521,25.898024021120946
20070522,26.22971479891339
20070523,26.503836109387308
20070524,26.665739459203937
20070525,25.70356853703041
20070526,25.36797628069686
20070527,25.32000837086657
20070528,25.546786503193832
20070529,25.780261075997096
20070530,25.54737950707484
20070531,25.726735386354733
20070601,25.581013565906666
20070602,25.441613529996687
20070603,25.638702422312438
20070604,25.70160967877404
20070605,25.81944477948478
20070606,25.73446277627417
20070607,26.07131134420483
20070608,26.279064345080172
20070609,26.138198342247637
20070610,25.604334618669085
20070611,25.37668167939328
20070612,25.61842487476209
20070613,25.71670779990573
20070614,25.81278446893217
20070615,25.32965308323108
20070616,25.122040891485383
20070617,25.575642560651044
20070618,25.23148533239275
20070619,25.222011920924096
20070620,25.690442425122985
20070621,25.829521612105513
20070622,25.78394652124057
20070623,25.668037884960267
20070624,25.75726194381208
20070625,26.003463383218964
20070626,25.63901698080046
20070627,25.555412013661183
20070628,25.579010799610202
20070629,26.0212422358612
20070630,26.10266593312
20070701,25.707970769543408
20070702,25.73585254683057
20070703,26.042052293098358
20070704,26.217728963546335
20070705,26.19464933726082
20070706,26.225988288609734
20070707,26.15618063493411
20070708,25.90614608371295
20070709,25.88043828321314
20070710,25.462329801009705
20070711,25.12876180140309
20070712,25.595115313792896
20070713,25.627140411897646
20070714,26.125793691818448
20070715,26.194391857620538
20070716,26.320928130174895
20070717,26.17718038236058
20070718,26.227697970741513
20070719,25.739404595126608
20070720,26.104024291690138
20070721,25.99650029794986
20070722,26.29840526020034
20070723,26.519073211633685
20070724,26.759810890822706
20070725,26.55436944581961
20070726,26.44123045712249
20070727,25.929482920435667
20070728,25.333664891573424
20070729,24.994247957228197
20070730,25.267643551686536
20070731,25.39319764236062
20070801,25.794306437705902
20070802,26.113388319743805
20070803,26.360299539978524
20070804,26.64743869742321
20070805,26.51184730472088
20070806,26.22689633330728
20070807,26.279520247966083
20070808,26.356333295371396
20070809,26.364459513377934
20070810,25.981577139209993
20070811,26.212347245030372
20070812,26.439411746223836
20070813,26.326562603460225
20070814,26.143912335056562
20070815,25.809265611227776
20070816,26.098058597237948
20070817,26.268022869699024
20070818,25.99245474173158
20070819,26.208675436980403
20070820,25.959806792252586
20070821,26.066955505976004
20070822,26.327155301748412
20070823,25.70690280609321
20070824,25.552688604579675
20070825,26.02900091961413
20070826,26.443649259803212
20070827,26.539941087938484
20070828,26.82878031189361
20070829,26.983381759941352
20070830,26.34585727904118
20070831,25.937577205219764
20070901,26.224423294530986
20070902,26.396221793786687
20070903,26.352732138427992
20070904,26.841677690434214
20070905,26.600552670750556
20070906,26.396546532620242
20070907,25.992557058464424
20070908,25.30323280205312
20070909,25.94500672421827
20070910,26.66794683899981
20070911,27.184091784737326
20070912,26.77592749935499
20070913,26.857224678933758
20070914,26.666028249455454
20070915,27.086078534958588
20070916,26.866279238861964
20070917,26.54155031784334
20070918,26.414233619023083
20070919,26.958650575931465
20070920,27.388471877480658
20070921,27.378902313885515
20070922,27.252752909341233
20070923,27.302141266074624
20070924,27.073788188796055
20070925,26.823619049622717
20070926,27.024541442677556
20070927,26.474040472437252
20070928,26.40417166897011
20070929,26.93918606840564
20070930,27.074384467070228
20071001,26.971805880810308
20071002,26.888784145869842
20071003,26.79218952945417
20071004,26.04318635205469
20071005,25.895058307248885
20071006,26.397749169454993
20071007,27.050393717155988
20071008,26.86965865377268
20071009,26.651508416073252
20071010,27.000417082450042
20071011,26.68437320115757
20071012,26.70284438557112
20071013,26.853305475781287
20071014,26.948510757229265
20071015,26.744805514530942
20071016,27.13831330580626
20071017,27.077017421132282
20071018,27.119860536776446
20071019,26.65700736537023
20071020,26.958043298896936
20071021,26.818872933073205
20071022,26.023327774033074
20071023,25.97675210005006
20071024,26.21486035779056
20071025,26.932626718524055
20071026,27.44871662204979
20071027,27.008097191117077
20071028,27.316629826222258
20071029,27.371733762007928
20071030,26.769461595258637
20071031,25.91637166310779
20071101,26.24665680601232
20071102,26.9571919492847
20071103,27.53608505289209
20071104,27.192901154735605
20071105,27.007967860191446
20071106,27.111347356116145
20071107,26.88777660593475
20071108,27.501833018872954
20071109,27.459643821608
20071110,27.38390875272625
20071111,27.65161038133386
20071112,27.118229789047593
20071113,27.2079904569231
20071114,27.26568803388412
20071115,26.88154524961728
20071116,26.985458770818354
20071117,27.243048357557402
20071118,27.0940978589954
20071119,26.643013262985328
20071120,27.065265246575876
20071121,27.325869862241095
20071122,27.08586673792751
20071123,27.096505668508343
20071124,27.27216076601629
20071125,27.524680508237694
20071126,27.47362064810396
20071127,26.097518721007937
20071128,25.984995008862487
20071129,26.119237126030182
20071130,25.839992390186083
20071201,26.056448899971443
20071202,25.899077229013187
20071203,25.654315565761433
20071204,25.72408587744185
20071205,26.53936820879728
20071206,26.780770066626758
20071207,26.105263733860035
20071208,25.752111828416382
20071209,25.761670699982748
20071210,25.736353847508926
20071211,26.33619006917664
20071212,26.351097612340997
20071213,25.4157951865196
20071214,25.446786510218722
20071215,26.21246394277005
20071216,26.11664871136259
20071217,26.13040279164117
20071218,25.6824513557692
20071219,25.898178958148833
20071220,26.09564628352065
20071221,26.60530584994594
20071222,26.31523701671784
20071223,26.107228729835345
20071224,25.852594982240948
20071225,25.762850381851905
20071226,26.16232600971524
20071227,25.94525150604159
20071228,25.745351668952384
20071229,25.007836457125823
20071230,25.33302718150744
20071231,25.21369104699674
20080101,24.581942693143173
20080102,25.174020753091277
20080103,25.606460889205806
20080104,25.39062289979588
20080105,25.416544879070546
20080106,25.459109232594354
20080107,25.95596837453362
20080108,26.136353028147663
20080109,25.34782637473296
20080110,25.67069574486252
20080111,26.501186381579267
20080112,26.551731400863574
20080113,25.88727646033956
20080114,25.125961612062092
20080115,24.905168465682795
20080116,24.856519134018203
20080117,25.053983880045916
20080118,24.47724336862425
20080119,25.156409944589875
20080120,25.25283004789287
20080121,25.355241737984198
20080122,25.751155307982142
20080123,25.64493110335152
20080124,25.79073477110235
20080125,25.73581260008423
20080126,25.476318906410444
20080127,25.58506227011565
20080128,25.74192872217226
20080129,26.246853749830365
20080130,26.049085749465366
20080131,25.147545640663324
20080201,25.229275464087934
20080202,25.505918207109364
20080203,26.02399008186647
20080204,25.606672539564478
20080205,24.93062998540828
20080206,24.658467870517022
20080207,25.15559107502042
20080208,25.94988877719004
20080209,26.10614070316374
20080210,26.01589900675596
20080211,25.727844973642444
20080212,25.054054879031288
20080213,25.119519370000642
20080214,24.95522178824411
20080215,25.256446783035127
20080216,24.662958152404364
20080217,25.351842076309115
20080218,25.4531543823094
20080219,25.172162456180438
20080220,24.418307898157575
20080221,24.300974419407613
20080222,25.080207618692526
20080223,25.657151985679633
20080224,25.668360017701485
20080225,25.426388260691002
20080226,25.8209732576508
20080227,25.710578342547674
20080228,25.73717244121987
20080229,25.361369201473096
20080301,24.960020452233273
20080302,24.92209606968293
20080303,25.44305704131296
20080304,25.50957583637113
20080305,25.07599487913545
20080306,24.31239870582386
20080307,25.1507050852003
20080308,25.4805300027102
20080309,25.239195237435307
20080310,25.05940029230529
20080311,24.79773073204509
20080312,24.529837262736116
20080313,24.79473010335816
20080314,24.768669445512273
20080315,25.120897631910154
20080316,25.266968079409907
20080317,25.334121460103056
20080318,25.433122374389807
20080319,25.5608066145493
20080320,25.820416064055642
20080321,25.31478870293963
20080322,25.420440187400068
20080323,25.21833034210294
20080324,25.53927219077887
20080325,25.216615791945348
20080326,25.558099474084734
20080327,25.305427857191326
20080328,25.5988564417126
20080329,25.615127549077563
20080330,25.224648535191516
20080331,25.08751740620368
20080401,24.803668654775414
20080402,25.68132622353446
20080403,26.123960751165715
20080404,25.636176317884356
20080405,25.125485500117456
20080406,25.207233824307565
20080407,26.23428953214606
20080408,25.957959660854662
20080409,25.618150314593628
20080410,25.741293885427847
20080411,25.170408441933997
20080412,25.555138672093438
20080413,25.53792471635913
20080414,25.50542269024836
20080415,25.790953263187273
20080416,25.88998791230482
20080417,25.52579252384451
20080418,25.181219298691655
20080419,25.544681298291803
20080420,25.510797490310892
20080421,25.73669555537331
20080422,25.764896605593417
20080423,25.504559557522544
20080424,25.716212022395002
20080425,25.642621580623032
20080426,25.961329081012572
20080427,26.330463332721955
20080428,26.013386784785176
20080429,26.04227414500882
20080430,25.850578771454636
20080501,25.86449008359212
20080502,25.197828361222946
20080503,24.675202149124605
20080504,24.921784431142413
20080505,25.010289571533626
20080506,25.258919834021466
20080507,25.424605729213877
20080508,25.423168735456574
20080509,25.483603722539378
20080510,25.10523182180589
20080511,25.104280221704553
20080512,25.13429918579189
20080513,25.309621095644697
20080514,25.331220366054804
20080515,25.816373518797164
20080516,25.94007283469734
20080517,26.130673057289126
20080518,25.42079467948807
20080519,25.755935745672492
20080520,25.719593250516784
20080521,25.74517761400119
20080522,25.60016710497686
20080523,25.528239024278243
20080524,25.04157754846397
20080525,24.807660407855025
20080526,25.17555191789799
20080527,25.67594962668433
20080528,25.923356711228664
20080529,25.598055936257335
20080530,24.729648784398464
20080531,24.509779807394278
20080601,24.056335746928816
20080602,24.148341815625887
20080603,24.582849073162038
20080604,25.05647801373571
20080605,25.3494059495066
20080606,25.522461014733295
20080607,25.42950832593886
20080608,25.542332304844347
20080609,25.572328288584373
20080610,25.55498752825289
20080611,25.67426866749407
20080612,25.353198357652797
20080613,25.015962663036188
20080614,25.893381356775446
20080615,26.0771367747408
20080616,25.499896234358367
20080617,25.332571429507354
20080618,25.162092261295918
20080619,25.13604411242248
20080620,25.655177248743367
20080621,25.556695309134735
20080622,25.727130050144964
20080623,25.771251734114248
20080624,25.765643561448805
20080625,25.110815607982033
20080626,25.039557255472797
20080627,25.061805196459527
20080628,25.57503304658394
20080629,25.95027172173853
20080630,25.693523909201296
20080701,25.532940354385442
20080702,25.935460755876033
20080703,25.79474358397204
20080704,25.04514881381878
20080705,25.334871773746865
20080706,25.45063862599164
20080707,25.656692691260016
20080708,25.98348886351901
20080709,26.008413356978796
20080710,25.66767600924765
20080711,25.450758543033757
20080712,25.956697482563715
20080713,25.95256406479072
20080714,26.014022402896728
20080715,25.32989818579274
20080716,25.325827067377766
20080717,24.81740123279306
20080718,25.21931989925692
20080719,25.534686188292163
20080720,25.78512452985238
20080721,25.950746282538947
20080722,25.9546402585688
20080723,26.18576091237871
20080724,26.210936203558646
20080725,25.78618527675949
20080726,25.829664527259613
20080727,25.952871808806833
20080728,25.997038487978614
20080729,25.59330877579303
20080730,25.819839299867052
20080731,26.396326704819366
20080801,26.551935175425154
20080802,26.904706456279992
20080803,26.71465207737975
20080804,26.577577946463542
20080805,26.625172715540593
20080806,26.399204827238155
20080807,26.743589769090203
20080808,26.712398697538738
20080809,26.684841156436057
20080810,26.689290091938663
20080811,26.67040605428131
20080812,26.112885094559484
20080813,26.613931059476734
20080814,27.087812212731613
20080815,27.049147032340077
20080816,26.70674041653302
20080817,26.559841722223098
20080818,26.96131155439378
20080819,26.685075181802038
20080820,26.234905778567754
20080821,26.289911261967827
20080822,26.33429420449226
20080823,26.55340302664276
20080824,26.47943232673524
20080825,26.265851803521333
20080826,26.160970696267736
20080827,26.433679985049828
20080828,26.68079808732225
20080829,26.90248973649354
20080830,27.11328468746373
20080831,26.81891634350008
20080901,26.626116424307085
20080902,26.676533069705744
20080903,26.735650264400082
20080904,26.983895265277276
20080905,27.21376088528106
20080906,27.250123042789024
20080907,26.783827265514876
20080908,26.475854760489696
20080909,26.69563765901103
20080910,26.742723179997224
20080911,26.478811583270733
20080912,25.966589625927
20080913,26.234160867825768
20080914,26.791106520365652
20080915,26.990606546515853
20080916,26.884983005325285
20080917,26.8990130487764
20080918,26.618070081244074
20080919,26.8718592625467
20080920,27.06263255151867
20080921,27.271593920157
20080922,26.515467666411787
20080923,26.25813361041227
20080924,26.32587962230793
20080925,25.993051491098495
20080926,26.85223269114631
20080927,27.07773884824524
20080928,27.091752764943717
20080929,27.02969721675343
20080930,27.599898931662924
20081001,27.64087796731277
20081002,26.371821374553583
20081003,26.18316063779444
20081004,26.955472386858236
20081005,27.535044436456545
20081006,27.64787667755336
20081007,26.50300262210058
20081008,25.864550095154133
20081009,25.770255713226728
20081010,26.71550997696769
20081011,26.69066361283216
20081012,26.744845197464336
20081013,26.922495701558105
20081014,26.879919062347565
20081015,27.164805172899626
20081016,26.724727136975027
20081017,26.832079790241178
20081018,26.91785169284207
20081019,26.64854452910269
20081020,26.88789665241603
20081021,27.142586643159476
20081022,27.379449712365307
20081023,27.464273498865953
20081024,27.050126264652413
20081025,26.49390167069715
20081026,26.80379528324423
20081027,27.391115124853325
20081028,27.83973940351438
20081029,27.569517770340152
20081030,27.06002014444897
20081031,27.01634277300629
20081101,26.94412500633212
20081102,27.175873144843465
20081103,27.449179921162607
20081104,27.448663673007122
20081105,26.68258849209119
20081106,26.24631834346474
20081107,26.784633607828447
20081108,27.09186452271319
20081109,27.482484599039925
20081110,26.89331675140125
20081111,27.440831823712898
20081112,26.96234270076694
20081113,27.149682900673174
20081114,27.128044432998557
20081115,27.287122603859142
20081116,26.483040367387215
20081117,26.383233384064212
20081118,26.664508239976072
20081119,27.10152729652189
20081120,27.368527571410883
20081121,26.865643583070078
20081122,26.951950783474725
20081123,27.41833266203225
20081124,27.327025253960127
20081125,26.702203866941108
20081126,26.527875816481057
20081127,26.786630312424585
20081128,27.075927029051787
20081129,27.44491412258386
20081130,27.333726185076568
20081201,27.219619828943728
20081202,26.662370475950638
20081203,25.946596365942163
20081204,25.61160863337228
20081205,26.023301398356185
20081206,25.812102357160576
20081207,26.608994186250342
20081208,26.41238999702062
20081209,26.34288656069444
20081210,26.756773334118122
20081211,26.79733572212215
20081212,26.53938130588913
20081213,26.39190644329156
20081214,26.472741477879055
20081215,26.160442930456497
20081216,26.11364062414588
20081217,26.33796655730015
20081218,26.264448786771318
20081219,25.56098080382367
20081220,25.64102533970366
20081221,26.104874753802722
20081222,25.983800460747812
20081223,25.819566459581868
20081224,26.11837729469882
20081225,25.732669966695212
20081226,25.2705304724506
20081227,25.61085204385252
20081228,25.95210926179603
20081229,26.34333944976099
20081230,25.542127294853692
20081231,25.286777687523198
20090101,25.88184704844096
20090102,26.106370770778778
20090103,26.8207112647973
20090104,26.491074203084697
20090105,25.84124321541019
20090106,26.503396661622077
20090107,25.957580839126837
20090108,25.775965541359195
20090109,25.85525423995959
20090110,25.712451530478408
20090111,25.762919793733523
20090112,25.562184227516916
20090113,25.85683009116214
20090114,25.68258816711413
20090115,25.608101041682783
20090116,25.612192692286218
20090117,26.08665638076761
20090118,26.100054243419073
20090119,25.132981588308684
20090120,25.109662254088335
20090121,24.898050185443804
20090122,25.387047784720576
20090123,25.368145420477532
20090124,25.313541003411814
20090125,25.418234568837153
20090126,25.609127254260358
20090127,25.57075610970866
20090128,25.35534561557868
20090129,25.348850066751798
20090130,25.568088730701387
20090131,25.16721607958923
20090201,25.445273809585323
20090202,25.728595696012857
20090203,26.090812327128802
20090204,25.731132575751097
20090205,25.750254631093092
20090206,25.915777443510922
20090207,25.84694645277401
20090208,26.08009958644268
20090209,26.29133510647803
20090210,26.30881543251345
20090211,26.346293837997695
20090212,25.816299867789432
20090213,25.767315630636187
20090214,25.456189453073577
20090215,25.033670730501743
20090216,25.10608541799099
20090217,25.25761169504855
20090218,24.978874125969305
20090219,25.078073360507087
20090220,25.34841339169228
20090221,25.226946271617898
20090222,25.409564443918345
20090223,25.457125981825904
20090224,25.05353263142774
20090225,25.20902039770272
20090226,24.68355232579993
20090227,25.76778915038137
20090228,25.725801926259432
20090301,25.955355700101276
20090302,25.916695806622435
20090303,26.10620697575985
20090304,25.691700844288203
20090305,25.55737311904714
20090306,25.2760392044631
20090307,25.856614913327018
20090308,25.463245074384464
20090309,25.64324213641974
20090310,25.743149087566078
20090311,25.504009981276358
20090312,25.41072265766409
20090313,25.484884268158353
20090314,25.59672174626827
20090315,25.377082700531478
20090316,25.544993306841054
20090317,26.03499598324201
20090318,26.02439143218249
20090319,25.9124229736897
20090320,25.794241374271447
